qID,phrase,option1,option2,answer,label
3X4Q1O9UBHK52XV46EY6NNEIORCO7A-1,"Jason was naturally healthy, but for Lawrence it was an effort. _ loved to drink water and eat vegetables.",Jason,Lawrence,1,1
38DCH97KHH01749MM0F7FIERZ6SQJW-1,"After eating dinner, Leslie was offered a piece of gum by Kevin because _ had eaten a lot of garlic.",Leslie,Kevin,1,-1
391FPZIE4E0C2GKKZ78R54JAEI5HUA-1,"I wanted to paint the garage, but decided it made more sense to paint the house, as the _ was still looking fresh from last year's coating.",garage,house,1,0
3XABXM4AJ13CNND3VWIGQS5DE9A8QT-1,Robert was able to eat as many cookies as they liked but Samuel was not because _ was very slim.,Robert,Samuel,1,-1
32PT7WK7DOTBR62ZYRT0RAEC9DSD3P-1,Jim started drinking fresh water instead of artificial soda pop because the _ was unhealthy.,soda,water,1,-1
3EKZL9T8YA0GGM3KDGNRBYX36NDCHH-1,Carrie ate a lot more food with sugar than Rebecca because _ has no known health problems.,Carrie,Rebecca,1,-1
389A2A304OGQBXYHVA46D8AEWHSC0B-1,Lauren was surprised to hear that meat was healthier to eat than yogurt because the _ contains a higher percentage of fat.,yogurt,meat,1,1
3UYRNV2KITXRKQ0BF4QZMYA8EKTN84-1,Felicia brought sardines to eat on _ lunch break at work and Christine was disgusted.,Felicia,Christine,1,-1
3DQYSJDTYL9D5LO6UDZ8CAXSMHNEXR-1,A lesson was given by Mary to Jessica on cooking carrot oil due to _ being an expert in the kitchen.,Mary,Jessica,1,-1
3Y40HMYLL3W9O6KZ4BQD8Q731RDXU7-1,"Samantha's home is filled with pots, pans, and skillets, but Lindsey does not have many. _ eats at home more.",Samantha,Lindsey,1,-1
3K1H3NEY7LXXRTFG98OKI6FCJJMDG9-1,Eating healthy snacks was a must for Cynthia but not Carrie because _ lived a healthy life.,Cynthia,Carrie,1,1
3W5PY7V3URLPAVZFX881K252OF4JYY-1,"My buddy says that meditation is great for stress relief and weight loss. So far he's been wrong about the _ , I've gained 5.",weight,stress,1,0
3LN50BUKPV9M2IW7P8CVVS19TGDPL1-1,"As a daily routine, Amy ate ramen noodles while Patricia shied away from it. _ was unhealthy.",Amy,Patricia,1,1
3D0LPO3EADD3B6QCDL06SYMON9EOYM-1,"I couldn't use the new pan to cook the steak, because the _ was too shallow.",pan,steak,1,-1
3MG8450X2O8PL8J1YM4WMFXS6BWUPY-1,"Derrick is flexible enough to do the splits, and Robert is not, so _ likely regularly stretches.",Derrick,Robert,1,-1
3URJ6VVYUR1NDZCSOECZC9IGQWAO44-1,"Michael had trouble with losing weight and asked Kyle for advice, because _ wanted to get lean.",Michael,Kyle,1,-1
3UY4PIS8QTZO3FFX0HTKZMB8O4R1NP-1,Victoria loved to eat meat way more than Cynthia because _ was a carnivore and not a vegetarian.,Victoria,Cynthia,1,-1
3ATYLI1PRT0YMSW67NN3QDJRFODOJM-1,Potato chips were a regular snack for Lindsey but not for Katrina because _ didn't care if they got fat.,Lindsey,Katrina,1,-1
3RHLQY6EDVIW92L3Y5YJ1F6INQ7D4J-1,"On his way to the interview, Max bought a nice tie to go along with his slacks, but he spilled food on his chest, causing the _ to get dirty.",tie,slacks,1,0
3D1TUISJWKECYBV45PQC5GKPEATIU7-1,"Back when I was obese, I ate too many snacks and ate too few vegetables, but my weight reacted best when the _ were tasty.",vegetables,snacks,1,-1
3M47JKRKCXZJD5UJGN4IKNOMJSE68J-1,"Sam needed to decrease either his fat or sugar intake. He chose to stop eating the _ foods, due to his love for sweets.",fat,sugar,1,-1
3D1TUISJWIYX4MWXLRECDIWGP8IIUI-1,The weight of the freighter had changed after the metals and the feathers were removed although the _ accounted for a lot of it.,metals,feathers,1,-1
38B7Q9C28IJYLZC05DMWCH75RIN96D-1,"Fred takes two different supplements, vitamins when he goes to the gym and protein when he goes running. He took the _ last night when he went to the gym.",vitamins,protein,1,-1
3L1EFR8WWT3FA364M8D0EPWARE39FB-1,"Maria ordered pancakes while Natalie ordered a hamburger, and _ put syrup and butter on their meal.",Maria,Natalie,1,-1
36KM3FWE3RAKZG3L4TWVXMI0V7D07K-1,Carrie grew a bunch of food and sold it to Jessica while _ was selling vegetables at the market.,Carrie,Jessica,1,-1
3H1C3QRA01HP2NDB3H3LYXCIQKLECM-1,While the zen master practiced meditation he replaced the candle with the incense because the _ was burned up.,candle,incense,1,0
3HA5ODM5KAQMBFOTVTIVD64M7ZGSVZ-1,Making food in the slow cooker suited Tanya but not Felicia because _ works longer hours.,Tanya,Felicia,1,-1
33N1S8XHHMJ3QFU9J7SE2BU9APQZ12-1,Mary preferred to eat the milkshake over the ice cream because the _ was fresh.,milkshake,ice cream,1,-1
35A1YQPVFEEGJ76IKQ645640QTRI56-1,"Bob finished eating his oranges but couldn't eat all his watermelons, because there was a minuscule amount of the _ .",oranges,watermelons,1,-1
3RBI0I35XE1ZVSYJAP4ECX04XWYY3T-1,Laura loves the rich salty flavor of caviar but Rachel does not. _ ordered a plate of caviar to begin their meal.,Laura,Rachel,1,-1
3TC2K6WK9IGAPTAPDJ4FM8VIRHU28B-1,Logan doesn't like eating pigs unlike Adam because _ it is against his religion and not clean.,Logan,Adam,1,-1
3MG8450X2O8PL8J1YM4WMFXSBOFUPC-1,"In the kitchen, the cook steamed the vegetables but not the rices because the _ were uncooked.",vegetables,rices,1,-1
3EQVJH0T42ZX235VZ2IH08X7UNOTHK-1,Being healthy was easier for Angela than Megan because _ belonged to a neighborhood gym.,Angela,Megan,1,-1
3UV0D2KX1MHEDX0S5DH9XHLUA7H4FD-1,Justin discovered that Benjamin drank the last of the milk. _ was disappointed because he was going to eat cereal.,Justin,Benjamin,1,0
3W0XM68YZR9NV9UU34147UU5VHK1K1-1,I wanted a treat either chocolate or watermelon. I chose the _ although it was sweet.,chocolate,watermelon,1,-1
3S829FDFT4FN749DIG0OYQ3FFHSDX3-1,"Although Tanya stretched before their run and Sarah didn't, _ got a cramp and had to stop.",Tanya,Sarah,1,-1
3VO4XFFP15K8N98KLRQACS9I8BSQ7P-1,"Ian didn't touch the ham and Jeffrey devoured two plates, but it was because _ didn't eat pork.",Ian,Jeffrey,1,-1
35U0MRQMUJ57DNW0OC1MT1ULFSHVOE-1,Sarah told Maria that she was experimenting with liquid smoke for cooking.  _ was creative.,Sarah,Maria,1,-1
34R0BODSP3DJXR3385SDCPUHNY35E9-1,My teeth hurt more after eating the apple than the pudding because the _ was crunchier.,apple,pudding,1,-1
307FVKVSYRD1Y4LMNUJX9P8DCEJ74N-1,The Thanksgiving feast was no longer going to be able to be served at the table because the _ was too large.,feast,table,1,-1
3FI30CQHVMXH9SRX3X0S3N2WH1U6BU-1,She wanted to improve her brain health so added nuts but not out of season blueberries since the _ were unavailable.,blueberries,nuts,1,-1
38LRF35D5LUIEJEE0O7P9CUR1F53UW-1,"Although Jessica was a better cook than Victoria, _ could not make decent cocktail drinks to save their life.",Jessica,Victoria,1,-1
39I4RL8QGJFYRTRY035902X7QL2H4U-1,"The apple trees were producing better fruit than the orange trees, so the _ were cared for properly.",apple trees,orange trees,1,-1
3H1C3QRA03X4WCCINFFLQV0RGLNCEZ-1,Both Kenneth and Brian went on a diet but only the former stuck to it. _ had very good willpower.,Kenneth,Brian,1,-1
3M67TQBQQJ2Z81O3VQ38SM9SOCQA96-1,"Megan loved serving Laura coffee every morning at the cafe, because _ was a natural helper.",Megan,Laura,1,-1
3UV0D2KX1MHEDX0S5DH9XHLUA6P4FJ-1,"The plants responded well to adding coffee to the soil, but didn't seem to like the fertilizer. So, the _ is a secret ingredient.",coffee,fertilizer,1,-1
36AZSFEYZ6E2OI6Y4580FFIUWHOBVZ-1,Staying flexible was easier for Amy than Emily because _ did all sorts of stretching exercises.,Amy,Emily,1,-1
304QEQWKZPIRKMVKLFDX884VGAFO0D-1,Creating restaurant review blogs is a passion of Betty but not Rebecca because _ is excited by writing and food.,Betty,Rebecca,1,-1
39HYCOOPKQZCDSA949YFN9NIANAMDI-1,"Amy did a lot less daily exercises than Cynthia, which led to _ being fat.",Amy,Cynthia,1,-1
3K3IX1W4S85K0O4ACFZ5EC96SPCPAZ-1,Jessica's parrot eats a lot less food than the one that Sarah owns because _ 's is smaller.,Jessica,Sarah,1,-1
39AYGO6AFHYJA1GU6N51UI2PWGI6N5-1,James regretted eating the unripe mango and later accepted to eat the apple instead and he found out the _ is sweet.,apple,mango,1,0
3P888QFVX58U24ZQMBJCFCJLMQNQON-1,"It was ironic that Victoria mocked Laura for being fat, since it was _ who was the chubby one.",Victoria,Laura,1,-1
3Y7LTZE0YV0YT1KE5TEY5BNFAPAUZZ-1,"Matt used paint to make his wall look fresh and clean. When he checked, the _ was still tacky and not quite dry.",paint,wall,1,-1
3RHLQY6EDT2HFDMWE7MJ9HI9YU14D2-1,"Samuel liked eating with chopsticks, while Jeffrey liked forks, so _ generally favored wooden utensils.",Samuel,Jeffrey,1,0
3C8QQOM6JPZULW93CDMBMV0X73CLIH-1,"Natalie wanted to become a vegetarian much to Samantha's dismay, so _ started to eat more vegetables.",Natalie,Samantha,1,-1
3HJ1EVZS2QX5SGL4GSOKWZVFNX9R3Y-1,Getting cramps during sporting events was common for Joel but not Matthew because _ never spent time stretching beforehand.,Joel,Matthew,1,-1
30Z7M1Q8UYIK076M60LU0SQ8FE08AD-1,Samuel showed Kenneth how to make carrot juice using their new juicer since _ is a health nut.,Samuel,Kenneth,1,1
3UXQ63NLAC0ZSDU4Q16US6KS5N6BL8-1,Christopher preferred fruit while Lawrence liked to eat vegetables so _ got a few papayas.,Christopher,Lawrence,1,-1
3087LXLJ6MEXE9IRMCU7LEVHOBHF0F-1,"Rebecca was slimmer than Carrie, so _ didn't have to worry about calories and a diet.",Rebecca,Carrie,1,1
3FI30CQHVKH2F3SQJZOSBPENR05B6X-1,"Kevin tried to explain that the greens Kyle was eating were kale, not collard greens, not like it made any difference for _ , who was differentiating them.",Kevin,Kyle,1,-1
3JMQI2OLFZ331LW2WC1F8QO9KUANDR-1,The pet centipedes Randy kept would go up to Jeffrey instead since _ had no food on them.,Randy,Jeffrey,1,-1
3FBEFUUYRK3XWTNYDLOWGEUH9HTA68-1,"Jen wrote her screenplay on a notebook and then moved it to her computer, but the _ felt more organic to her.",notebook,computer,1,0
3QD8LUVX4ZCS3RUK3AI50EFN2Q2X53-1,"The homemade turkey gravy was an essential part of the big holiday meal, because the _ needed more flavor.",meal,gravy,1,-1
38EHZ67RIMQ0VNLTM1NN1W26XBPMG8-1,Amy went to a buffet. She couldn't finish eating the potatoes but could eat all the tomatoes because there was a minuscule amount of the _ on her plate.,tomatoes,potatoes,1,-1
3TLFH2L6Y9METO36WJ3AL63XHXJ2T3-1,"My foot itch so bad but it wasn't as bad as the burn, because the _ was fairly mild.",itch,burn,1,-1
3DIIW4IV8PTYNO2I6LNU0EYMQVUI4V-1,John emptied the entire bowl of cookie batter onto the cooking pan until the _ was empty.,bowl,pan,1,0
3WJGKMRWVKNZ46YIRK41KDI5EYRCDL-1,"The man put the brocolli in the microwave while eating the potato, because the _ was cold.",brocolli,potato,1,0
3TUOHPJXYHV7MLAXFDTEYG4SY56XWD-1,Brett angrily threw a small rock at Kenneth's face during lunch time because _ thinks he stole his food.,Brett,Kenneth,1,0
3VO4XFFP15K8N98KLRQACS9I3SUQ7K-1,"Erin could make some mean dishes while Samantha was mediocre at it, so _ was more skilled at cooking.",Erin,Samantha,1,0
3L7SUC0TTUS3KJA88ZYKG4FQQXFM0Q-1,Jane enjoyed eating the banana more than the pomegranate.  The _ was so sweet.,banana,pomegranate,1,-1
3LOJFQ4BOXD2TFBZZZ9ZGY75VFAKDP-1,"The company made a gum using a new type of tree sap and food coloring, but the _ came from endangered trees.",sap,coloring,1,0
36U4VBVNQQRPRAYNVCKLJ8LF0YDRU2-1,Elena was a worse overall tennis player than Mary however _ had a great serve.,Elena,Mary,1,-1
3J9UN9O9J3QDJB4N52LS0CN9M3IJ0H-1,"Being health conscious, Natalie doesn't eat red meat, they gave the steak to Cynthia and _ was still hungry.",Natalie,Cynthia,1,1
3YD0MU1NC2ZG0T13WVTOMSUD4T77A0-1,"Carrie knew that Megan enjoyed eating fruit, so she made a cobbler for dessert. _ was the host of a dinner.",Carrie,Megan,1,-1
3R0WOCG21M7GWBGBTDD1MLG3X8RUDJ-1,"We planted the pumpkins during Summer in hopes Grandma would make her famous pumpkin pies for Halloween, because the _ were delicious to eat.",pies,pumpkins,1,-1
3A9LA2FRWSCPPVF8KE7EXDU5JFMHXM-1,"Bob finished eating his carrots but couldn't eat all his watermelons, because there was a minuscule amount of the _ .",carrots,watermelons,1,-1
3JU8CV4BRLAU83Z420SNN953T56POF-1,"Everyone was so stuffed at the Thanksgiving dinner no one noticed David putting the pie on the table, however the _ was still ate.",pie,table,1,0
3GS542CVJVLN86DFGW0RSD5X72Y592-1,"Justice didn't like sweet drinks, so threw out the coffee and drank the tea because the _ was sweeter.",coffee,tea,1,0
3IVKZBIBJ07HTET9Q41RY5DD41GHSC-1,"The company tried using a new cookie cutter and oven for snack production, but the _ had uneven portions.",cutter,oven,1,-1
3B6F54KMR2A6P38VOFY66IX6N8M1SR-1,James doctor suggested he start eating food high in nutrients and after looking at the donuts and carrots at the store he removed the _ when checking out.,donuts,carrots,1,-1
3UQVX1UPFSFDDF6FYHF01V1SKSZ20G-1,I decided to order takeout from the Indian restaurant even though the Chinese restaurant is cheaper. The _ has the best food.,Indian restaurant,Chinese restaurant,1,-1
31YWE12TE0ASW69W75L2605B5EXX7B-1,Katrina asked Elena to clean the bathtub in the morning with a rag because _ is busy cooking.,Katrina,Elena,1,0
32FESTC2NHO6RJAXTHIQ2FYLC6TCUB-1,Samantha's recent health has been a very big problem unlike Monica's because _ was diagnosed with cancer.,Samantha,Monica,1,-1
356ZPKYPUHF62H368N1LP0352Z6YPZ-1,"Adam is diabetic while Hunter is healthy and really loves sugar, _ has to take care of his sugar levels.",Adam,Hunter,1,1
304QEQWKZRY6EBUR5DPX06S398R0O9-1,"Amy was brewing some hibiscus tea for herself and Katrina, so _ asked her if  wanted any sugar in  tea.",Amy,Katrina,1,-1
3ICOHX7ENC958VIVR1A13WAHHUWE0Z-1,"Maria looked at Katrina, stretched out a hand and then _ offered the handshake to introduce.",Maria,Katrina,1,-1
3NOEP8XAU40H2CDW3RFJ6MWW0SLPXR-1,"Maria ended up getting acid reflux after the meal, unlike Laura, because _ had ordered a spicy dish.",Maria,Laura,1,-1
3EHVO81VN5JHZUUFDLM724Q4E1SH1H-1,"he replaced fruits for vegetables in the evening meal for all , the _ were scarce.",fruits,vegetables,1,-1
3TUOHPJXYJBMGA94ZB5EQES1N37XWK-1,Sally was cooking stew but she wasn't sure what type of steak to buy. The _ would cook in the oven for a long time to make the meat soft.,stew,steak,1,-1
3BA7SXOG1JOCZOS38B7GVIFIAXNR8S-1,"Lindsey wanted to eat vegetables, but Megan insisted they eat steak, so _ came to terms with not having broccoli.",Lindsey,Megan,1,-1
30U1YOGZGCAFBNNEO6U1ZIMN01CDSF-1,"The bacon fat made the potatoes delicious but was not good for the waffles, as the _ matched with the bacon flavor.",potatoes,waffles,1,0
3XU80RHWH1UJ962A5UXQYBCCADE44X-1,"When cooking chicken for dinner, I had to decide fried or grilled. I opted for the _ since it is finger licking good.",fried,grilled,1,0
3QGTX7BCHP02EXVSKUUQ517QHQF5ZB-1,Aftershave is something Christopher likes and Eric hates because _ likes the burn of it.,Christopher,Eric,1,-1
3OND0WXMHWDGJVORP9HM9O9Y390HE2-1,Bob poured the entire bag of plain chip into the serving bowl for the party until the _ was empty.,bag,bowl,1,-1
3OWZNK3RYN38NQH2GM5KI0D7O8ZU2W-1,"Even though Dennis hated Mexican food and Donald loved it, _ absolutely enjoys an avocado.",Dennis,Donald,1,-1
388FBO7JZRR6ZWRTS8OTLBYA7ZPYNM-1,"The trainer told Aaron to go on a diet and not Dennis, by reason that _ was in worse shape.",Aaron,Dennis,1,1
3EKZL9T8YA0GGM3KDGNRBYX48ZIHCJ-1,"I hated the grub at his house a lot more than the food at Julie's house, because the _ was tasteless.",grub,food,1,-1
3MNJFORX8DIB353Z3GCJU7FGYTA5F4-1,Natalie always ate more eggs than Christine because _ lived a healthy lifestyle and needed a lot of protein.,Natalie,Christine,1,-1
3Y3N5A7N4G70HE6TG79T8W9A294YMB-1,"Sarah wanted to use food coloring for her hair but Felicia wanted to use boxed dye, _ was very creative.",Sarah,Felicia,1,-1
3EKTG13IZWHVB4Y1HQW36MVMHMAML8-1,Betty drinks a lot more water than Kayla because _ is an active and healthy individual.,Betty,Kayla,1,1
3VI0PC2ZAYIZHC1VOR24HMR6QJSXOD-1,Maria asked Angela where she had gotten the delicious recipe because _ was enjoying the meal.,Maria,Angela,1,0
3OB6JN3A9QNRKDU72CHZ00GDZKPMRT-1,"After surgery, Mike had to cut down on carbs and increase the amount of vegetables he intakes. The _ are bad for his health.",carbs,vegetables,1,-1
36GJS3V78X4PO4EF32MVD2YXHV5GJ8-1,"Laura can only do 10 push ups, while Emily can do 50, so _ is a light weight lifter.",Laura,Emily,1,-1
3ZZAYRN1I857UKRI3FD7KHU8692OT3-1,"Patricia taught Mary how to eat healthy foods, but she ignored it. _ felt unappreciated.",Patricia,Mary,1,0
3J9UN9O9J56SD03UP0XSSABIB2U0JI-1,"James was having a skin burn under the weather, so he walked into the office because the _ is hot.",weather,office,1,-1
3ZFRE2BDQBSQA5E9AYPLPIMJ54YXZW-1,Gao ate a fruit graham cake instead of cheese cake because the _ is homemade and will go bad quickly.,fruit Graham Cake,cheese cake,1,0
3D06DR5227XEFL7XKZ7DX8FBNUNMA6-1,"The diet of Victoria is worse than the one of Kayla, so _ 's nails probably look worse.",Victoria,Kayla,1,-1
37VE3DA4YUFICSC7FIFW8G3D0FDHBY-1,During lunch the employees had to eat the salads instead of the sandwiches because the _ were fresh.,salads,sandwiches,1,-1
39KMGHJ4R1OLBU283SNMA5WMDVH009-1,Eating zucchini bread was a treat for Aaron but not Ian because _ ate it very rarely.,Aaron,Ian,1,-1
322ZSN9Z5IY3QRH0KVYY6JO3P7XT47-1,"After buying the animals food, the medicine treat for the dog was better than the syringe since the _ was full of medicine.",treat,syringe,1,-1
3ZZAYRN1I6PS0VSBJH17SJ60DMXOTC-1,"Christopher does not have good willpower, Nelson does therefore _ ate the cake and increased in size.",Christopher,Nelson,1,-1
3P458N04Q3V04UBXLRG727CCK0LX2K-1,William gave their dog biscuits as a treat. Ian refused to give their dog treats. _ had a very fat dog.,William,Ian,1,-1
3VMV5CHJZATJ27AKFW0ZF8L6FBVTGH-1,Jeffrey exercised and ate a diet much higher in fiber than Benjamin. _ felt this made them healthier.,Jeffrey,Benjamin,1,1
33Q5P9PUSPKNDI47Z4HYJ7D0957ZCF-1,"Kayla liked the taste of guava much less than Cynthia did , so _ gave the fruit to them.",Kayla,Cynthia,1,-1
3UQ1LLR26A6FFEQ50PUY5XCEZDBLAM-1,"Kevin was a very healthy individual compared to Donald, because _ went the fitness center daily.",Kevin,Donald,1,-1
3Q7TKIAPOT8DDLTHKZL0VYKKKFWLDA-1,"The supply of salt ran out long before the sugar, because the _ was the most popular enhancer.",salt,sugar,1,-1
37M4O367VJG2FQW9554WXZBH73W5MW-1,"The man became healthy because of the elliptical machine, not the treadmill. The _ is more to his fancy.",elliptical machine,treadmill,1,-1
